instance,algorithm,cost,time_msec,steps,checked_solutions,initial_cost
bur26f,STEEPEST,3783544,13,57,5525,4177193
bur26f,STEEPEST,3825372,16,53,6500,4133864
bur26f,STEEPEST,3802949,17,59,6825,4092832
bur26f,STEEPEST,3796976,22,76,7150,4220756
bur26f,STEEPEST,3783234,18,84,6825,4410900
bur26f,STEEPEST,3782283,23,78,7475,4260629
bur26f,STEEPEST,3815918,15,66,6500,4230259
bur26f,STEEPEST,3824413,12,57,4875,4260033
bur26f,STEEPEST,3782283,18,89,7475,4358703
bur26f,STEEPEST,3795735,17,94,7150,4175930
bur26f,STEEPEST,3822764,14,70,6500,4188929
bur26f,STEEPEST,3796807,29,78,8450,4235122
bur26f,STEEPEST,3830638,15,79,6175,4211754
bur26f,GREEDY,3822333,6,63,2927,4148019
bur26f,GREEDY,3782479,10,73,4205,4134136
bur26f,GREEDY,3782661,10,86,3876,4215003
bur26f,GREEDY,3794952,11,63,4941,4074468
bur26f,GREEDY,3804542,12,91,4981,4250418
bur26f,GREEDY,3791604,13,96,4999,4312844
bur26f,GREEDY,3809267,12,77,5126,4223119
bur26f,GREEDY,3809129,13,80,4008,4221245
bur26f,GREEDY,3796800,9,67,3857,4099336
bur26f,GREEDY,3829646,10,53,3855,4187082
